time;origin_data;departure;residual
2010-03-06;14592.499999999995;23773.238132190385;-9180.73813219039
2010-03-07;14602.199999999995;23773.238132190385;-9171.03813219039
2010-03-08;14595.999999999995;23773.238132190385;-9177.23813219039
2010-03-09;14587.399999999996;23773.238132190385;-9185.838132190389
2010-03-10;14625.699999999995;23773.238132190385;-9147.53813219039
2010-03-11;14656.499999999995;23773.238132190385;-9116.73813219039
2010-03-12;14667.699999999995;23773.238132190385;-9105.53813219039
2010-03-13;14683.599999999995;23773.238132190385;-9089.63813219039
2010-03-14;14700.499999999995;23773.238132190385;-9072.73813219039
2010-03-15;14673.399999999996;23773.238132190385;-9099.838132190389
2010-03-16;14694.799999999996;23773.238132190385;-9078.43813219039
2010-03-17;14714.299999999996;23773.238132190385;-9058.93813219039
2010-03-18;14736.899999999996;23773.238132190385;-9036.338132190389
2010-03-19;14778.299999999996;23773.238132190385;-8994.93813219039
2010-03-20;14773.099999999993;23773.238132190385;-9000.138132190392
2010-03-21;14782.699999999993;23773.238132190385;-8990.538132190391
2010-03-22;14794.599999999993;23773.238132190385;-8978.638132190392
2010-03-23;14773.499999999993;23773.238132190385;-8999.738132190392
2010-03-24;14721.699999999993;23773.238132190385;-9051.538132190391
2010-03-25;14641.699999999993;23773.238132190385;-9131.538132190391
2010-03-26;14561.699999999993;23773.238132190385;-9211.538132190391
2010-03-27;14557.999999999993;23773.238132190385;-9215.238132190392
2010-03-28;14559.399999999992;23773.238132190385;-9213.838132190393
2010-03-29;14581.599999999993;23773.238132190385;-9191.638132190392
2010-03-30;14611.699999999993;23773.238132190385;-9161.538132190391
2010-03-31;14638.999999999993;23773.238132190385;-9134.238132190392
2010-04-01;14650.799999999992;24871.938575588465;-10221.138575588473
2010-04-02;14647.099999999993;24871.938575588465;-10224.838575588472
2010-04-03;14627.89999999999;24871.938575588465;-10244.038575588474
2010-04-04;14604.39999999999;24871.938575588465;-10267.538575588474
2010-04-05;14589.89999999999;24871.938575588465;-10282.038575588474
2010-04-06;14580.69999999999;24871.938575588465;-10291.238575588475
2010-04-07;14576.499999999987;24871.938575588465;-10295.438575588478
2010-04-08;14569.299999999988;24871.938575588465;-10302.638575588477
2010-04-09;14572.299999999988;24871.938575588465;-10299.638575588477
2010-04-10;14593.199999999988;24871.938575588465;-10278.738575588477
2010-04-11;14613.733333333317;24871.938575588465;-10258.205242255148
2010-04-12;14633.899999999987;24871.938575588465;-10238.038575588478
2010-04-13;14653.699999999986;24871.938575588465;-10218.238575588479
2010-04-14;14706.299999999988;24871.938575588465;-10165.638575588477
2010-04-15;14725.099999999986;24871.938575588465;-10146.83857558848
2010-04-16;14773.799999999988;24871.938575588465;-10098.138575588477
2010-04-17;14841.699999999986;24871.938575588465;-10030.238575588479
2010-04-18;14908.699999999986;24871.938575588465;-9963.238575588479
2010-04-19;14986.599999999986;24871.938575588465;-9885.33857558848
2010-04-20;15049.899999999983;24871.938575588465;-9822.038575588482
2010-04-21;15150.199999999983;24871.938575588465;-9721.738575588482
2010-04-22;15150.399999999983;24871.938575588465;-9721.538575588482
2010-04-23;15161.599999999986;24871.938575588465;-9710.33857558848
2010-04-24;15216.399999999983;24871.938575588465;-9655.538575588482
2010-04-25;15272.499999999984;24871.938575588465;-9599.438575588481
2010-04-26;15294.199999999986;24871.938575588465;-9577.738575588479
2010-04-27;15349.299999999988;24871.938575588465;-9522.638575588477
2010-04-28;15413.299999999988;24871.938575588465;-9458.638575588477
2010-04-29;15471.299999999988;24871.938575588465;-9400.638575588477
2010-04-30;15485.999999999987;24871.938575588465;-9385.938575588478
2010-05-01;15517.099999999988;25535.448993409966;-10018.348993409978
2010-05-02;15562.799999999988;25535.448993409966;-9972.648993409977
2010-05-03;15587.799999999988;25535.448993409966;-9947.648993409977
2010-05-04;15600.499999999987;25535.448993409966;-9934.948993409978
2010-05-05;15562.899999999987;25535.448993409966;-9972.548993409979
2010-05-06;15487.499999999987;25535.448993409966;-10047.948993409978
2010-05-07;15412.09999999999;25535.448993409966;-10123.348993409976
2010-05-08;15336.69999999999;25535.448993409966;-10198.748993409976
2010-05-09;15424.69999999999;25535.448993409966;-10110.748993409976
2010-05-10;15487.79999999999;25535.448993409966;-10047.648993409975
2010-05-11;15555.89999999999;25535.448993409966;-9979.548993409975
2010-05-12;15630.29999999999;25535.448993409966;-9905.148993409975
2010-05-13;15729.99999999999;25535.448993409966;-9805.448993409975
2010-05-14;15755.79999999999;25535.448993409966;-9779.648993409975
2010-05-15;15813.59999999999;25535.448993409966;-9721.848993409976
2010-05-16;15862.79999999999;25535.448993409966;-9672.648993409975
2010-05-17;15905.89999999999;25535.448993409966;-9629.548993409975
2010-05-18;15949.99999999999;25535.448993409966;-9585.448993409975
2010-05-19;15985.699999999993;25535.448993409966;-9549.748993409972
2010-05-20;15990.49999999999;25535.448993409966;-9544.948993409975
2010-05-21;15899.99999999999;25535.448993409966;-9635.448993409975
2010-05-22;15945.099999999993;25535.448993409966;-9590.348993409973
2010-05-23;16020.299999999992;25535.448993409966;-9515.148993409974
2010-05-24;16107.499999999993;25535.448993409966;-9427.948993409973
2010-05-25;16152.999999999993;25535.448993409966;-9382.448993409973
2010-05-26;16177.699999999993;25535.448993409966;-9357.748993409972
2010-05-27;16208.033333333327;25535.448993409966;-9327.415660076638
2010-05-28;16243.999999999995;25535.448993409966;-9291.448993409971
2010-05-29;16285.599999999995;25535.448993409966;-9249.84899340997
2010-05-30;16332.833333333328;25535.448993409966;-9202.615660076637
2010-05-31;16385.699999999993;25535.448993409966;-9149.748993409972
2010-06-01;16444.199999999993;25277.88788073039;-8833.687880730398
2010-06-02;16477.199999999993;25277.88788073039;-8800.687880730398
2010-06-03;16581.199999999993;25277.88788073039;-8696.687880730398
2010-06-04;16685.199999999993;25277.88788073039;-8592.687880730398
2010-06-05;16754.899999999994;25277.88788073039;-8522.987880730398
2010-06-06;16799.699999999993;25277.88788073039;-8478.187880730398
2010-06-07;16863.699999999993;25277.88788073039;-8414.187880730398
2010-06-08;16830.199999999993;25277.88788073039;-8447.687880730398
2010-06-09;16837.074999999993;25277.88788073039;-8440.812880730398
2010-06-10;16843.949999999993;25277.88788073039;-8433.937880730398
2010-06-11;16850.824999999993;25277.88788073039;-8427.062880730398
2010-06-12;16857.699999999993;25277.88788073039;-8420.187880730398
2010-06-13;16880.756249999995;25277.88788073039;-8397.131630730397
2010-06-14;16919.993749999994;25277.88788073039;-8357.894130730398
2010-06-15;16975.412499999995;25277.88788073039;-8302.475380730397
2010-06-16;17047.012499999993;25277.88788073039;-8230.875380730398
2010-06-17;17126.212499999994;25277.88788073039;-8151.675380730398
2010-06-18;17177.712499999994;25277.88788073039;-8100.175380730398
2010-06-19;17184.912499999995;25277.88788073039;-8092.975380730397
2010-06-20;17207.412499999995;25277.88788073039;-8070.475380730397
2010-06-21;17271.112499999996;25277.88788073039;-8006.775380730396
2010-06-22;17287.212499999994;25277.88788073039;-7990.675380730398
2010-06-23;17301.912499999995;25277.88788073039;-7975.975380730397
2010-06-24;17308.212499999994;25277.88788073039;-7969.675380730398
2010-06-25;17307.212499999994;25277.88788073039;-7970.675380730398
2010-06-26;17286.712499999994;25277.88788073039;-7991.175380730398
2010-06-27;17256.712499999994;25277.88788073039;-8021.175380730398
2010-06-28;17247.612499999996;25277.88788073039;-8030.275380730396
2010-06-29;17272.412499999995;25277.88788073039;-8005.475380730397
2010-06-30;17294.112499999996;25277.88788073039;-7983.775380730396
2010-07-01;17296.612499999996;25401.553260583525;-8104.9407605835295
2010-07-02;17315.012499999993;25401.553260583525;-8086.540760583532
2010-07-03;17304.312499999996;25401.553260583525;-8097.240760583529
2010-07-04;17298.012499999993;25401.553260583525;-8103.540760583532
2010-07-05;17239.112499999996;25401.553260583525;-8162.4407605835295
2010-07-06;17180.212499999994;25401.553260583525;-8221.340760583531
2010-07-07;17196.812499999993;25401.553260583525;-8204.740760583532
2010-07-08;17193.512499999993;25401.553260583525;-8208.040760583532
2010-07-09;17170.312499999993;25401.553260583525;-8231.240760583532
2010-07-10;17127.212499999994;25401.553260583525;-8274.340760583531
2010-07-11;17064.212499999994;25401.553260583525;-8337.340760583531
2010-07-12;16981.312499999993;25401.553260583525;-8420.240760583532
2010-07-13;16908.78749999999;25401.553260583525;-8492.765760583534
2010-07-14;16846.63749999999;25401.553260583525;-8554.915760583535
2010-07-15;16794.862499999992;25401.553260583525;-8606.690760583533
2010-07-16;16753.462499999987;25401.553260583525;-8648.090760583538
2010-07-17;16722.43749999998;25401.553260583525;-8679.115760583543
2010-07-18;16701.787499999984;25401.553260583525;-8699.765760583541
2010-07-19;16691.512499999983;25401.553260583525;-8710.040760583543
2010-07-20;16691.61249999998;25401.553260583525;-8709.940760583544
2010-07-21;16702.08749999998;25401.553260583525;-8699.465760583545
2010-07-22;16722.937499999978;25401.553260583525;-8678.615760583547
2010-07-23;16754.162499999977;25401.553260583525;-8647.390760583548
2010-07-24;16795.762499999975;25401.553260583525;-8605.79076058355
2010-07-25;16814.362499999974;25401.553260583525;-8587.190760583551
2010-07-26;16823.962499999972;25401.553260583525;-8577.590760583553
2010-07-27;16860.462499999972;25401.553260583525;-8541.090760583553
2010-07-28;16899.262499999968;25401.553260583525;-8502.290760583557
2010-07-29;16914.762499999968;25401.553260583525;-8486.790760583557
2010-07-30;16903.462499999972;25401.553260583525;-8498.090760583553
2010-07-31;16892.562499999967;25401.553260583525;-8508.990760583558
2010-08-01;16852.462499999972;25336.465118617944;-8484.002618617971
2010-08-02;16836.662499999973;25336.465118617944;-8499.80261861797
2010-08-03;16848.162499999973;25336.465118617944;-8488.30261861797
2010-08-04;16844.662499999973;25336.465118617944;-8491.80261861797
2010-08-05;16821.162499999973;25336.465118617944;-8515.30261861797
2010-08-06;16778.162499999973;25336.465118617944;-8558.30261861797
2010-08-07;16753.362499999974;25336.465118617944;-8583.10261861797
2010-08-08;16731.295833333308;25336.465118617944;-8605.169285284635
2010-08-09;16711.962499999976;25336.465118617944;-8624.502618617968
2010-08-10;16695.362499999974;25336.465118617944;-8641.10261861797
2010-08-11;16670.062499999975;25336.465118617944;-8666.402618617969
2010-08-12;16626.362499999974;25336.465118617944;-8710.10261861797
2010-08-13;16575.262499999975;25336.465118617944;-8761.202618617968
2010-08-14;16517.962499999976;25336.465118617944;-8818.502618617968
2010-08-15;16457.662499999977;25336.465118617944;-8878.802618617967
2010-08-16;16419.362499999974;25336.465118617944;-8917.10261861797
2010-08-17;16387.262499999975;25336.465118617944;-8949.202618617968
2010-08-18;16351.862499999976;25336.465118617944;-8984.602618617968
2010-08-19;16308.562499999976;25336.465118617944;-9027.902618617967
2010-08-20;16270.062499999976;25336.465118617944;-9066.402618617967
2010-08-21;16243.662499999975;25336.465118617944;-9092.802618617969
2010-08-22;16198.962499999972;25336.465118617944;-9137.502618617971
2010-08-23;16175.762499999975;25336.465118617944;-9160.702618617968
2010-08-24;16150.962499999976;25336.465118617944;-9185.502618617968
2010-08-25;16128.462499999976;25336.465118617944;-9208.002618617968
2010-08-26;16053.662499999975;25336.465118617944;-9282.802618617969
2010-08-27;15958.162499999975;25336.465118617944;-9378.302618617969
2010-08-28;15863.362499999976;25336.465118617944;-9473.102618617968
2010-08-29;15810.362499999976;25336.465118617944;-9526.102618617968
2010-08-30;15779.162499999975;25336.465118617944;-9557.302618617969
2010-08-31;15735.062499999976;25336.465118617944;-9601.402618617967
2010-09-01;15756.262499999975;25170.190023310028;-9413.927523310052
2010-09-02;15747.362499999976;25170.190023310028;-9422.827523310052
2010-09-03;15729.862499999976;25170.190023310028;-9440.327523310052
2010-09-04;15713.462499999978;25170.190023310028;-9456.72752331005
2010-09-05;15684.76249999998;25170.190023310028;-9485.427523310047
2010-09-06;15659.26249999998;25170.190023310028;-9510.927523310047
2010-09-07;15649.362499999981;25170.190023310028;-9520.827523310047
2010-09-08;15616.16249999998;25170.190023310028;-9554.027523310047
2010-09-09;15575.862499999981;25170.190023310028;-9594.327523310047
2010-09-10;15570.76249999998;25170.190023310028;-9599.427523310047
2010-09-11;15549.629166666648;25170.190023310028;-9620.56085664338
2010-09-12;15512.46249999998;25170.190023310028;-9657.727523310048
2010-09-13;15459.26249999998;25170.190023310028;-9710.927523310047
2010-09-14;15404.16249999998;25170.190023310028;-9766.027523310047
2010-09-15;15378.16249999998;25170.190023310028;-9792.027523310047
2010-09-16;15362.16249999998;25170.190023310028;-9808.027523310047
2010-09-17;15335.96249999998;25170.190023310028;-9834.227523310048
2010-09-18;15308.96249999998;25170.190023310028;-9861.227523310048
2010-09-19;15292.26249999998;25170.190023310028;-9877.927523310047
2010-09-20;15282.66249999998;25170.190023310028;-9887.527523310047
2010-09-21;15298.362499999976;25170.190023310028;-9871.827523310052
2010-09-22;15237.862499999976;25170.190023310028;-9932.327523310052
2010-09-23;15181.962499999978;25170.190023310028;-9988.22752331005
2010-09-24;15167.162499999975;25170.190023310028;-10003.027523310053
2010-09-25;15124.062499999976;25170.190023310028;-10046.127523310051
2010-09-26;15118.662499999975;25170.190023310028;-10051.527523310053
2010-09-27;15124.162499999975;25170.190023310028;-10046.027523310053
2010-09-28;15143.562499999976;25170.190023310028;-10026.627523310051
2010-09-29;15131.762499999975;25170.190023310028;-10038.427523310052
2010-09-30;15139.662499999975;25170.190023310028;-10030.527523310053
2010-10-01;15118.862499999974;25669.28341285062;-10550.420912850645
2010-10-02;15033.062499999976;25669.28341285062;-10636.220912850642
2010-10-03;14947.262499999975;25669.28341285062;-10722.020912850643
2010-10-04;14930.462499999976;25669.28341285062;-10738.820912850642
2010-10-05;14930.762499999975;25669.28341285062;-10738.520912850643
2010-10-06;14928.062499999976;25669.28341285062;-10741.220912850642
2010-10-07;14928.862499999974;25669.28341285062;-10740.420912850645
2010-10-08;14931.762499999973;25669.28341285062;-10737.520912850645
2010-10-09;14930.762499999973;25669.28341285062;-10738.520912850645
2010-10-10;14929.862499999974;25669.28341285062;-10739.420912850645
2010-10-11;14897.062499999976;25669.28341285062;-10772.220912850642
2010-10-12;14889.062499999976;25669.28341285062;-10780.220912850642
2010-10-13;14813.962499999972;25669.28341285062;-10855.320912850646
2010-10-14;14735.262499999973;25669.28341285062;-10934.020912850645
2010-10-15;14652.962499999972;25669.28341285062;-11016.320912850646
2010-10-16;14567.062499999976;25669.28341285062;-11102.220912850642
2010-10-17;14497.962499999972;25669.28341285062;-11171.320912850646
2010-10-18;14489.662499999973;25669.28341285062;-11179.620912850645
2010-10-19;14502.262499999973;25669.28341285062;-11167.020912850645
2010-10-20;14519.862499999974;25669.28341285062;-11149.420912850645
2010-10-21;14530.662499999973;25669.28341285062;-11138.620912850645
2010-10-22;14533.362499999974;25669.28341285062;-11135.920912850645
2010-10-23;14537.762499999973;25669.28341285062;-11131.520912850645
2010-10-24;14558.662499999973;25669.28341285062;-11110.620912850645
2010-10-25;14571.462499999972;25669.28341285062;-11097.820912850646
2010-10-26;14576.962499999972;25669.28341285062;-11092.320912850646
2010-10-27;14599.962499999972;25669.28341285062;-11069.320912850646
2010-10-28;14624.162499999973;25669.28341285062;-11045.120912850645
2010-10-29;14637.662499999973;25669.28341285062;-11031.620912850645
2010-10-30;14654.262499999973;25669.28341285062;-11015.020912850645
2010-10-31;14685.462499999972;25669.28341285062;-10983.820912850646
2010-11-01;14707.262499999973;25689.3280989912;-10982.065598991225
2010-11-02;14698.662499999973;25689.3280989912;-10990.665598991225
2010-11-03;14712.662499999973;25689.3280989912;-10976.665598991225
2010-11-04;14731.262499999973;25689.3280989912;-10958.065598991225
2010-11-05;14742.962499999972;25689.3280989912;-10946.365598991226
2010-11-06;14759.762499999973;25689.3280989912;-10929.565598991225
2010-11-07;14765.062499999976;25689.3280989912;-10924.265598991222
2010-11-08;14780.962499999972;25689.3280989912;-10908.365598991226
2010-11-09;14791.862499999974;25689.3280989912;-10897.465598991224
2010-11-10;14819.662499999973;25689.3280989912;-10869.665598991225
2010-11-11;14833.562499999973;25689.3280989912;-10855.765598991225
2010-11-12;14837.662499999973;25689.3280989912;-10851.665598991225
2010-11-13;14869.862499999974;25689.3280989912;-10819.465598991224
2010-11-14;14876.562499999976;25689.3280989912;-10812.765598991222
2010-11-15;14875.162499999975;25689.3280989912;-10814.165598991223
2010-11-16;14843.162499999975;25689.3280989912;-10846.165598991223
2010-11-17;14823.362499999974;25689.3280989912;-10865.965598991224
2010-11-18;14812.162499999973;25689.3280989912;-10877.165598991225
2010-11-19;14819.762499999973;25689.3280989912;-10869.565598991225
2010-11-20;14860.762499999973;25689.3280989912;-10828.565598991225
2010-11-21;14868.462499999972;25689.3280989912;-10820.865598991226
2010-11-22;14813.762499999973;25689.3280989912;-10875.565598991225
2010-11-23;14850.462499999972;25689.3280989912;-10838.865598991226
2010-11-24;14861.162499999973;25689.3280989912;-10828.165598991225
2010-11-25;14874.162499999973;25689.3280989912;-10815.165598991225
2010-11-26;14895.262499999973;25689.3280989912;-10794.065598991225
2010-11-27;14913.962499999972;25689.3280989912;-10775.365598991226
2010-11-28;14918.962499999972;25689.3280989912;-10770.365598991226
2010-11-29;14923.362499999974;25689.3280989912;-10765.965598991224
2010-11-30;14932.562499999976;25689.3280989912;-10756.765598991222
2010-12-01;14938.662499999975;24422.07880556296;-9483.416305562985
2010-12-02;14920.262499999975;24422.07880556296;-9501.816305562985
2010-12-03;14914.862499999976;24422.07880556296;-9507.216305562984
2010-12-04;14946.662499999975;24422.07880556296;-9475.416305562985
2010-12-05;14964.362499999976;24422.07880556296;-9457.716305562984
2010-12-06;14946.162499999975;24422.07880556296;-9475.916305562985
2010-12-07;14953.162499999975;24422.07880556296;-9468.916305562985
2010-12-08;14976.362499999976;24422.07880556296;-9445.716305562984
2010-12-09;15000.062499999978;24422.07880556296;-9422.016305562982
2010-12-10;15028.76249999998;24422.07880556296;-9393.31630556298
2010-12-11;15035.862499999981;24422.07880556296;-9386.216305562979
2010-12-12;15069.362499999981;24422.07880556296;-9352.716305562979
2010-12-13;15072.362499999981;24422.07880556296;-9349.716305562979
2010-12-14;15063.862499999981;24422.07880556296;-9358.216305562979
2010-12-15;15061.76249999998;24422.07880556296;-9360.31630556298
2010-12-16;15061.862499999981;24422.07880556296;-9360.216305562979
2010-12-17;15085.862499999981;24422.07880556296;-9336.216305562979
2010-12-18;15106.46249999998;24422.07880556296;-9315.61630556298
2010-12-19;15095.16249999998;24422.07880556296;-9326.91630556298
2010-12-20;15112.362499999981;24422.07880556296;-9309.716305562979
2010-12-21;15115.862499999981;24422.07880556296;-9306.216305562979
2010-12-22;15135.062499999984;24422.07880556296;-9287.016305562976
2010-12-23;15150.062499999984;24422.07880556296;-9272.016305562976
2010-12-24;15155.162499999982;24422.07880556296;-9266.916305562978
2010-12-25;15135.562499999984;24422.07880556296;-9286.516305562976
2010-12-26;15131.362499999981;24422.07880556296;-9290.716305562979
2010-12-27;15136.862499999981;24422.07880556296;-9285.216305562979
2010-12-28;15124.46249999998;24422.07880556296;-9297.61630556298
2010-12-29;15124.562499999984;24422.07880556296;-9297.516305562976
2010-12-30;15110.562499999984;24422.07880556296;-9311.516305562976
2010-12-31;15123.062499999984;24422.07880556296;-9299.016305562976
2011-01-01;15135.329166666648;22922.959745093627;-7787.630578426979
2011-01-02;15147.362499999981;22922.959745093627;-7775.597245093646
2011-01-03;15159.16249999998;22922.959745093627;-7763.797245093647
2011-01-04;15172.46249999998;22922.959745093627;-7750.4972450936475
2011-01-05;15182.362499999981;22922.959745093627;-7740.597245093646
2011-01-06;15165.46249999998;22922.959745093627;-7757.4972450936475
2011-01-07;15186.16249999998;22922.959745093627;-7736.797245093647
2011-01-08;15199.66249999998;22922.959745093627;-7723.297245093647
2011-01-09;15183.26249999998;22922.959745093627;-7739.697245093646
2011-01-10;15199.66249999998;22922.959745093627;-7723.297245093647
2011-01-11;15206.66249999998;22922.959745093627;-7716.297245093647
2011-01-12;15218.16249999998;22922.959745093627;-7704.797245093647
2011-01-13;15224.96249999998;22922.959745093627;-7697.9972450936475
2011-01-14;15222.76249999998;22922.959745093627;-7700.197245093646
2011-01-15;15205.96249999998;22922.959745093627;-7716.9972450936475
2011-01-16;15234.362499999981;22922.959745093627;-7688.597245093646
2011-01-17;15230.96249999998;22922.959745093627;-7691.9972450936475
2011-01-18;15245.46249999998;22922.959745093627;-7677.4972450936475
2011-01-19;15255.06249999998;22922.959745093627;-7667.897245093647
2011-01-20;15278.362499999981;22922.959745093627;-7644.597245093646
2011-01-21;15288.76249999998;22922.959745093627;-7634.197245093646
2011-01-22;15300.362499999981;22922.959745093627;-7622.597245093646
2011-01-23;15297.66249999998;22922.959745093627;-7625.297245093647
2011-01-24;15311.26249999998;22922.959745093627;-7611.697245093646
2011-01-25;15315.562499999978;22922.959745093627;-7607.397245093649
2011-01-26;15305.66249999998;22922.959745093627;-7617.297245093647
2011-01-27;15303.16249999998;22922.959745093627;-7619.797245093647
2011-01-28;15297.062499999978;22922.959745093627;-7625.897245093649
2011-01-29;15311.562499999978;22922.959745093627;-7611.397245093649
2011-01-30;15312.562499999978;22922.959745093627;-7610.397245093649
2011-01-31;15312.26249999998;22922.959745093627;-7610.697245093646
2011-02-01;15323.26249999998;23337.996991095733;-8014.734491095753
2011-02-02;15340.46249999998;23337.996991095733;-7997.534491095754
2011-02-03;15355.76249999998;23337.996991095733;-7982.234491095753
2011-02-04;15372.16249999998;23337.996991095733;-7965.834491095753
2011-02-05;15385.76249999998;23337.996991095733;-7952.234491095753
2011-02-06;15403.16249999998;23337.996991095733;-7934.834491095753
2011-02-07;15430.962499999978;23337.996991095733;-7907.034491095756
2011-02-08;15442.062499999978;23337.996991095733;-7895.934491095755
2011-02-09;15444.462499999978;23337.996991095733;-7893.534491095756
2011-02-10;15429.262499999975;23337.996991095733;-7908.734491095758
2011-02-11;15364.562499999976;23337.996991095733;-7973.434491095757
2011-02-12;15337.962499999976;23337.996991095733;-8000.034491095757
2011-02-13;15322.462499999976;23337.996991095733;-8015.534491095757
2011-02-14;15302.162499999975;23337.996991095733;-8035.8344910957585
2011-02-15;15298.362499999976;23337.996991095733;-8039.634491095758
2011-02-16;15295.962499999978;23337.996991095733;-8042.034491095756
2011-02-17;15291.262499999975;23337.996991095733;-8046.734491095758
2011-02-18;15291.062499999976;23337.996991095733;-8046.934491095757
2011-02-19;15287.262499999975;23337.996991095733;-8050.734491095758
2011-02-20;15291.562499999976;23337.996991095733;-8046.434491095757
2011-02-21;15299.162499999975;23337.996991095733;-8038.8344910957585
2011-02-22;15300.962499999976;23337.996991095733;-8037.034491095757
2011-02-23;15305.162499999975;23337.996991095733;-8032.8344910957585
2011-02-24;15326.462499999976;23337.996991095733;-8011.534491095757
2011-02-25;15349.262499999975;23337.996991095733;-7988.734491095758
2011-02-26;15372.862499999976;23337.996991095733;-7965.134491095758
2011-02-27;15383.062499999976;23337.996991095733;-7954.934491095757
2011-02-28;15366.262499999975;23337.996991095733;-7971.734491095758
2011-03-01;15346.262499999975;23773.238132190385;-8426.97563219041
2011-03-02;15350.662499999975;23773.238132190385;-8422.57563219041
2011-03-03;15341.162499999975;23773.238132190385;-8432.07563219041
2011-03-04;15351.862499999976;23773.238132190385;-8421.37563219041
2011-03-05;15361.662499999975;23773.238132190385;-8411.57563219041
2011-03-06;15352.262499999975;23773.238132190385;-8420.97563219041
2011-03-07;15347.062499999976;23773.238132190385;-8426.175632190409
2011-03-08;15369.662499999975;23773.238132190385;-8403.57563219041
2011-03-09;15364.362499999976;23773.238132190385;-8408.87563219041
2011-03-10;15376.362499999976;23773.238132190385;-8396.87563219041
2011-03-11;15388.862499999976;23773.238132190385;-8384.37563219041
2011-03-12;15421.262499999975;23773.238132190385;-8351.97563219041
2011-03-13;15458.062499999976;23773.238132190385;-8315.175632190409
2011-03-14;15453.962499999976;23773.238132190385;-8319.275632190409
2011-03-15;15450.562499999976;23773.238132190385;-8322.675632190409
2011-03-16;15458.262499999975;23773.238132190385;-8314.97563219041
2011-03-17;15480.362499999976;23773.238132190385;-8292.87563219041
2011-03-18;15502.162499999975;23773.238132190385;-8271.07563219041
2011-03-19;15517.762499999975;23773.238132190385;-8255.47563219041
2011-03-20;15520.662499999975;23773.238132190385;-8252.57563219041
2011-03-21;15502.262499999975;23773.238132190385;-8270.97563219041
2011-03-22;15456.262499999975;23773.238132190385;-8316.97563219041
2011-03-23;15396.562499999976;23773.238132190385;-8376.675632190409
2011-03-24;15325.762499999975;23773.238132190385;-8447.47563219041
2011-03-25;15292.062499999976;23773.238132190385;-8481.175632190409
2011-03-26;15300.262499999975;23773.238132190385;-8472.97563219041
2011-03-27;15315.862499999976;23773.238132190385;-8457.37563219041
2011-03-28;15318.962499999978;23773.238132190385;-8454.275632190407
2011-03-29;15327.062499999978;23773.238132190385;-8446.175632190407
2011-03-30;15351.462499999978;23773.238132190385;-8421.775632190407
2011-03-31;15381.962499999978;23773.238132190385;-8391.275632190407
2011-04-01;15392.562499999978;24871.938575588465;-9479.376075588487
2011-04-02;15403.76249999998;24871.938575588465;-9468.176075588484
2011-04-03;15401.76249999998;24871.938575588465;-9470.176075588484
2011-04-04;15376.062499999978;24871.938575588465;-9495.876075588487
2011-04-05;15382.062499999978;24871.938575588465;-9489.876075588487
2011-04-06;15386.562499999978;24871.938575588465;-9485.376075588487
2011-04-07;15394.062499999978;24871.938575588465;-9477.876075588487
2011-04-08;15400.26249999998;24871.938575588465;-9471.676075588484
2011-04-09;15419.46249999998;24871.938575588465;-9452.476075588485
2011-04-10;15446.96249999998;24871.938575588465;-9424.976075588485
2011-04-11;15452.66249999998;24871.938575588465;-9419.276075588485
2011-04-12;15447.46249999998;24871.938575588465;-9424.476075588485
2011-04-13;15463.16249999998;24871.938575588465;-9408.776075588485
2011-04-14;15478.862499999981;24871.938575588465;-9393.076075588484
2011-04-15;15494.562499999984;24871.938575588465;-9377.376075588481
2011-04-16;15433.562499999984;24871.938575588465;-9438.376075588481
2011-04-17;15479.262499999983;24871.938575588465;-9392.676075588482
2011-04-18;15462.062499999984;24871.938575588465;-9409.876075588481
2011-04-19;15451.562499999984;24871.938575588465;-9420.376075588481
2011-04-20;15455.96249999998;24871.938575588465;-9415.976075588485
2011-04-21;15451.96249999998;24871.938575588465;-9419.976075588485
2011-04-22;15432.862499999981;24871.938575588465;-9439.076075588484
2011-04-23;15454.562499999984;24871.938575588465;-9417.376075588481
2011-04-24;15489.96249999998;24871.938575588465;-9381.976075588485
2011-04-25;15536.96249999998;24871.938575588465;-9334.976075588485
2011-04-26;15582.46249999998;24871.938575588465;-9289.476075588485
2011-04-27;15620.862499999981;24871.938575588465;-9251.076075588484
2011-04-28;15658.062499999984;24871.938575588465;-9213.876075588481
2011-04-29;15700.062499999984;24871.938575588465;-9171.876075588481
2011-04-30;15755.062499999984;24871.938575588465;-9116.876075588481
2011-05-01;15792.162499999982;25535.448993409966;-9743.286493409983
2011-05-02;15811.762499999983;25535.448993409966;-9723.686493409983
2011-05-03;15819.862499999983;25535.448993409966;-9715.586493409983
2011-05-04;15875.062499999984;25535.448993409966;-9660.386493409982
2011-05-05;15928.962499999983;25535.448993409966;-9606.486493409982
2011-05-06;15967.762499999983;25535.448993409966;-9567.686493409983
2011-05-07;16011.462499999983;25535.448993409966;-9523.986493409982
2011-05-08;16059.362499999983;25535.448993409966;-9476.086493409983
2011-05-09;16088.662499999982;25535.448993409966;-9446.786493409983
2011-05-10;16132.162499999982;25535.448993409966;-9403.286493409983
2011-05-11;16124.862499999983;25535.448993409966;-9410.586493409983
2011-05-12;16131.062499999984;25535.448993409966;-9404.386493409982
2011-05-13;16158.562499999984;25535.448993409966;-9376.886493409982
2011-05-14;16166.162499999982;25535.448993409966;-9369.286493409983
2011-05-15;16174.862499999983;25535.448993409966;-9360.586493409983
