,x,y,z,g1,g2
2704,-4595.959595959596,-2272.7272727272725,0.0,-0.9885111173878774,-0.5218917103899168
2705,-4494.949494949495,-2272.7272727272725,0.0,-1.0908035573384416,-0.6294903453959979
2706,-4393.939393939394,-2272.7272727272725,0.0,-1.1972090358007115,-0.7409948637085289
2707,-4292.929292929293,-2272.7272727272725,0.0,-1.3053966924911113,-0.8540882519390742
2708,-4191.919191919192,-2272.7272727272725,0.0,-1.41214236409168,-0.9655408085979382
2709,-4090.909090909091,-2272.7272727272725,0.0,-1.513335390708749,-1.071234295712562
2710,-3989.89898989899,-2272.7272727272725,0.0,-1.6041541626099056,-1.166212232799378
2711,-3888.8888888888887,-2272.7272727272725,0.0,-1.6794265651219793,-1.2454983913365725
2712,-3787.878787878788,-2272.7272727272725,0.0,-1.7341170302179627,-1.3041795421120765
2713,-3686.868686868687,-2272.7272727272725,0.0,-1.7638239204036101,-1.337712228042934
2714,-3585.8585858585857,-2272.7272727272725,0.0,-1.7651774643488052,-1.3427441691147248
2715,-3484.848484848485,-2272.7272727272725,0.0,-1.736091394934759,-1.3171705173173314
2716,-3383.838383838384,-2272.7272727272725,0.0,-1.6758847129074945,-1.260334977331254
2717,-3282.8282828282827,-2272.7272727272725,0.0,-1.5853098854044414,-1.1729758492616038
2718,-3181.818181818182,-2272.7272727272725,0.0,-1.4665006557519713,-1.0572513381824233
2719,-3080.808080808081,-2272.7272727272725,0.0,-1.3228164838159235,-0.9165406660199686
2720,-2979.7979797979797,-2272.7272727272725,0.0,-1.1585481074559723,-0.7552799140071196
2721,-2878.787878787879,-2272.7272727272725,0.0,-0.9784835922021646,-0.5780276607449202
2722,-2777.777777777778,-2272.7272727272725,0.0,-0.7874037102373099,-0.3895069111818121
2723,-2676.7676767676767,-2272.7272727272725,0.0,-0.5896262420616972,-0.1941655284592485
2724,-2575.757575757576,-2272.7272727272725,0.0,-0.3887036224601664,0.004445453228874019
2725,-2474.747474747475,-2272.7272727272725,0.0,-0.1873091004293705,0.20363771669137692
2726,-2373.7373737373737,-2272.7272727272725,0.0,0.012721872821244507,0.4015797090773563
2727,-2272.7272727272725,-2272.7272727272725,0.0,0.2102582527218258,0.5971312592613673
2728,-2171.717171717172,-2272.7272727272725,0.0,0.40470538036206966,0.7896984493705438
2729,-2070.7070707070707,-2272.7272727272725,0.0,0.595839164750341,0.9790504965170705
2730,-1969.6969696969695,-2272.7272727272725,0.0,0.7836600667218176,1.165187108530155
2731,-1868.6868686868688,-2272.7272727272725,0.0,0.9682721000932575,1.348206972446211
2732,-1767.6767676767677,-2272.7272727272725,0.0,1.1497859877356185,1.5282192406662305
2733,-1666.6666666666665,-2272.7272727272725,0.0,1.328243610474138,1.7052613359288222
2734,-1565.6565656565658,-2272.7272727272725,0.0,1.5035610280452287,1.8792472738622914
2735,-1464.6464646464647,-2272.7272727272725,0.0,1.6754883671853147,2.049923273545727
2736,-1363.6363636363635,-2272.7272727272725,0.0,1.8435859955413327,2.216847490643611
2737,-1262.6262626262628,-2272.7272727272725,0.0,2.0072171461664494,2.3793792624479178
2738,-1161.6161616161617,-2272.7272727272725,0.0,2.165557212857265,2.5366917006151435
2739,-1060.6060606060605,-2272.7272727272725,0.0,2.3176191692168007,2.6877731489796273
2740,-959.5959595959594,-2272.7272727272725,0.0,2.4622930946849375,2.8314747172680783
2741,-858.5858585858587,-2272.7272727272725,0.0,2.598396029789523,2.9667130079443975
2742,-757.575757575758,-2272.7272727272725,0.0,2.724726942589147,3.0922751765639993
2743,-656.5656565656564,-2272.7272727272725,0.0,2.840121046753937,3.2069564292010506
2744,-555.5555555555557,-2272.7272727272725,0.0,2.943498341617096,3.3096780801465906
2745,-454.54545454545496,-2272.7272727272725,0.0,3.03390287562506,3.399477543735741
2746,-353.53535353535335,-2272.7272727272725,0.0,3.110531347335139,3.4755515346851507
2747,-252.52525252525265,-2272.7272727272725,0.0,3.172751641052506,3.5372631892469175
2748,-151.51515151515196,-2272.7272727272725,0.0,3.2201132949299702,3.584160912413081
2749,-50.50505050505035,-2272.7272727272725,0.0,3.2523525381287604,3.6159770498144956
2750,50.50505050505035,-2272.7272727272725,0.0,3.269394466792289,3.632634883434485
2751,151.51515151515196,-2272.7272727272725,0.0,3.271354337517782,3.634246388578086
2752,252.52525252525265,-2272.7272727272725,0.0,3.2585390453618053,3.6211160670284763
2753,353.53535353535335,-2272.7272727272725,0.0,3.231448795333947,3.593741427432328
2754,454.54545454545496,-2272.7272727272725,0.0,3.1907779167043344,3.552813719148881
2755,555.5555555555557,-2272.7272727272725,0.0,3.1374128526771927,3.4992175009268522
2756,656.5656565656564,-2272.7272727272725,0.0,3.0724247578322657,3.4340196877628624
2757,757.575757575758,-2272.7272727272725,0.0,2.997054054560374,3.3584606135220616
2758,858.5858585858587,-2272.7272727272725,0.0,2.912684917360811,3.2739189012438383
2759,959.5959595959594,-2272.7272727272725,0.0,2.8208090241284127,3.1819193819891254
2760,1060.606060606061,-2272.7272727272725,0.0,2.7229798533767036,3.084023097847161
2761,1161.6161616161617,-2272.7272727272725,0.0,2.6207608585294953,2.981686905484681
2762,1262.6262626262624,-2272.7272727272725,0.0,2.5156723973059183,2.8764658770825347
2763,1363.636363636364,-2272.7272727272725,0.0,2.409142807675038,2.7698057053979714
2764,1464.6464646464647,-2272.7272727272725,0.0,2.302468320548697,2.663000656944854
2765,1565.6565656565654,-2272.7272727272725,0.0,2.1967848413282542,2.557182939933399
2766,1666.666666666667,-2272.7272727272725,0.0,2.0930525779737437,2.4533107667735012
2767,1767.6767676767677,-2272.7272727272725,0.0,1.9920526336015756,2.352161129693602
2768,1868.6868686868684,-2272.7272727272725,0.0,1.8943934079234421,2.2543403619863476
2769,1969.69696969697,-2272.7272727272725,0.0,1.8005240746651296,2.1602934920705237
2770,2070.7070707070707,-2272.7272727272725,0.0,1.71075241144162,2.070325966647754
2771,2171.7171717171714,-2272.7272727272725,0.0,1.625264643320294,1.9846198936563784
2772,2272.727272727273,-2272.7272727272725,0.0,1.5441455116968086,1.9032573033200473
2773,2373.7373737373737,-2272.7272727272725,0.0,1.4673973421862296,1.82623647141138
2774,2474.7474747474744,-2272.7272727272725,0.0,1.3949573713150405,1.753491376033692
2775,2575.757575757576,-2272.7272727272725,0.0,1.3267129678969698,1.684905514655631
2776,2676.7676767676767,-2272.7272727272725,0.0,1.2625146507589897,1.6203252532165224
2777,2777.7777777777774,-2272.7272727272725,0.0,1.2021869764236774,1.5595719634041179
2778,2878.787878787879,-2272.7272727272725,0.0,1.1455374701697265,1.502449017882705
2779,2979.7979797979797,-2272.7272727272725,0.0,1.0923638224865488,1.4487699037587984
2780,3080.8080808080813,-2272.7272727272725,0.0,1.0424595874621994,1.39831386127501
2781,3181.818181818182,-2272.7272727272725,0.0,0.9956186131970088,1.35082916813641
2782,3282.8282828282827,-2272.7272727272725,0.0,0.9516384161152057,1.306132619844822
2783,3383.8383838383834,-2272.7272727272725,0.0,0.910322687300331,1.2640237204191327
2784,3484.848484848484,-2272.7272727272725,0.0,0.8714830936303237,1.224312095716383
2785,3585.8585858585866,-2272.7272727272725,0.0,0.8349405118738579,1.1868076482970304
2786,3686.8686868686873,-2272.7272727272725,0.0,0.8005258113488464,1.1513380264897588
2787,3787.878787878788,-2272.7272727272725,0.0,0.768080280772621,1.1177314515518746
2788,3888.8888888888887,-2272.7272727272725,0.0,0.7374557777207701,1.0858337664158744
2789,3989.8989898989894,-2272.7272727272725,0.0,0.7085146645520786,1.0554717319544333
2790,4090.90909090909,-2272.7272727272725,0.0,0.6811295825326038,1.0265277763191425
2791,4191.919191919193,-2272.7272727272725,0.0,0.6551831058525427,0.9989037218143593
2792,4292.929292929293,-2272.7272727272725,0.0,0.6305673090520503,0.9724554328330213
2793,4393.939393939394,-2272.7272727272725,0.0,0.6071832747035063,0.947065948123855
2794,4494.949494949495,-2272.7272727272725,0.0,0.58494056276604,0.9226272044654727
2795,4595.959595959595,-2272.7272727272725,0.0,0.5637566586720558,0.8990386375151529
2796,4696.969696969696,-2272.7272727272725,0.0,0.5435564136328596,0.8762042310597499
2797,4797.979797979799,-2272.7272727272725,0.0,0.5242714877874688,0.8540325531601907
2798,4898.989898989899,-2272.7272727272725,0.0,0.5058398044582623,0.8324357855807664
2799,5000.0,-2272.7272727272725,0.0,0.48820502184810416,0.8113283450935036
2800,-5000.0,-2171.717171717172,0.0,-0.5650481106922722,-0.07339554099238205
2801,-4898.989898989899,-2171.717171717172,0.0,-0.6289832155734445,-0.1436966059937801
2802,-4797.979797979798,-2171.717171717172,0.0,-0.6980386923878238,-0.21888172028926317
2803,-4696.969696969697,-2171.717171717172,0.0,-0.7719349827045395,-0.29867522222732173
2804,-4595.959595959596,-2171.717171717172,0.0,-0.8500865719840168,-0.3825021996716549
2805,-4494.949494949495,-2171.717171717172,0.0,-0.9315104558112071,-0.46938195649423325
2806,-4393.939393939394,-2171.717171717172,0.0,-1.0147333645272938,-0.5578530244631807
2807,-4292.929292929293,-2171.717171717172,0.0,-1.0977156804988415,-0.6458756627550055
2808,-4191.919191919192,-2171.717171717172,0.0,-1.1778190461640625,-0.7308269006552619
2809,-4090.909090909091,-2171.717171717172,0.0,-1.251849110274792,-0.809529311655399
2810,-3989.89898989899,-2171.717171717172,0.0,-1.3161972185106312,-0.8784947420423943
2811,-3888.8888888888887,-2171.717171717172,0.0,-1.3670809679485938,-0.9337905543326612
2812,-3787.878787878788,-2171.717171717172,0.0,-1.4008504942461146,-0.9716764620951284
2813,-3686.868686868687,-2171.717171717172,0.0,-1.414303603720173,-0.9890757467428466
2814,-3585.8585858585857,-2171.717171717172,0.0,-1.4049540797839069,-0.9834972238546987
2815,-3484.848484848485,-2171.717171717172,0.0,-1.3712208459465367,-0.9533840228655739
2816,-3383.838383838384,-2171.717171717172,0.0,-1.312532211689492,-0.8981529957363952
2817,-3282.8282828282827,-2171.717171717172,0.0,-1.2293520893078544,-0.8182881780267318
2818,-3181.818181818182,-2171.717171717172,0.0,-1.123131537382011,-0.715228876978877
2819,-3080.808080808081,-2171.717171717172,0.0,-0.9961801830995484,-0.5912765499929389
2820,-2979.7979797979797,-2171.717171717172,0.0,-0.8514527159819767,-0.4492749464616186
2821,-2878.787878787879,-2171.717171717172,0.0,-0.692263492903163,-0.29273388547021695
2822,-2777.777777777778,-2171.717171717172,0.0,-0.5219701575864161,-0.1250657844463639
2823,-2676.7676767676767,-2171.717171717172,0.0,-0.3436854618021467,0.050715645091501116
2824,-2575.757575757576,-2171.717171717172,0.0,-0.1600695265509758,0.23194221251979336
2825,-2474.747474747475,-2171.717171717172,0.0,0.026773885377340167,0.4165154578009344
2826,-2373.7373737373737,-2171.717171717172,0.0,0.21530536129839845,0.6028861163652256
2827,-2272.7272727272725,-2171.717171717172,0.0,0.40448948123706857,0.7900195219975138
2828,-2171.717171717172,-2171.717171717172,0.0,0.5936967853661602,0.9772792645454804
2829,-2070.7070707070707,-2171.717171717172,0.0,0.7825922442665171,1.164329362789106
2830,-1969.6969696969695,-2171.717171717172,0.0,0.971025305574368,1.3510138314155353
2831,-1868.6868686868688,-2171.717171717172,0.0,1.1589290801029064,1.5372639666763994
2832,-1767.6767676767677,-2171.717171717172,0.0,1.3462315618563483,1.7230032662465913
2833,-1666.6666666666665,-2171.717171717172,0.0,1.5327796448592224,1.9080763242829522
2834,-1565.6565656565658,-2171.717171717172,0.0,1.7182763377913428,2.0921822757234163
2835,-1464.6464646464647,-2171.717171717172,0.0,1.9022322234850335,2.2748291619011662
2836,-1363.6363636363635,-2171.717171717172,0.0,2.083933190423386,2.4552993111820243
2837,-1262.6262626262628,-2171.717171717172,0.0,2.2624271458528433,2.632638343159651
2838,-1161.6161616161617,-2171.717171717172,0.0,2.4365322179490607,2.8056609809421413
2839,-1060.6060606060605,-2171.717171717172,0.0,2.604867460199934,2.9730057058738057
2840,-959.5959595959594,-2171.717171717172,0.0,2.765904302247235,3.133179266811674
2841,-858.5858585858587,-2171.717171717172,0.0,2.918033582506267,3.284462503219073
2842,-757.575757575758,-2171.717171717172,0.0,3.05964010275723,3.4252472459867827
2843,-656.5656565656564,-2171.717171717172,0.0,3.189175448089259,3.5540209750856486
2844,-555.5555555555557,-2171.717171717172,0.0,3.3052208886680674,3.6693580217965334
2845,-454.54545454545496,-2171.717171717172,0.0,3.406535139604823,3.7700183445876263
2846,-353.53535353535335,-2171.717171717172,0.0,3.4920854957139977,3.8549638067859147
2847,-252.52525252525265,-2171.717171717172,0.0,3.561064166993892,3.923385961836588
2848,-151.51515151515196,-2171.717171717172,0.0,3.612893742320751,3.97470321012021
2849,-50.50505050505035,-2171.717171717172,0.0,3.6472264292898147,4.0085662428457995
2850,50.50505050505035,-2171.717171717172,0.0,3.663941314077336,4.024850687588399
2851,151.51515151515196,-2171.717171717172,0.0,3.663142762707293,4.023658784844503
2852,252.52525252525265,-2171.717171717172,0.0,3.645161594686399,4.005318499033714
2853,353.53535353535335,-2171.717171717172,0.0,3.610559028533199,3.9703883095413346
2854,454.54545454545496,-2171.717171717172,0.0,3.560131765432785,3.9196627607458456
2855,555.5555555555557,-2171.717171717172,0.0,3.4949150812093124,3.854173516416529
2856,656.5656565656564,-2171.717171717172,0.0,3.4161796642434394,3.7751902866803846
2857,757.575757575758,-2171.717171717172,0.0,3.3254175175573693,3.684199541835147
2858,858.5858585858587,-2171.717171717172,0.0,3.2243129415013745,3.5828860114607393
2859,959.5959595959594,-2171.717171717172,0.0,3.1146966841686545,3.473040232737245
2860,1060.606060606061,-2171.717171717172,0.0,2.998484613138583,3.3565643945230774
2861,1161.6161616161617,-2171.717171717172,0.0,2.8776059450261977,3.23549336671071
2862,1262.6262626262624,-2171.717171717172,0.0,2.753928951805776,3.1116532650594024
2863,1363.636363636364,-2171.717171717172,0.0,2.629193033464398,2.9867596882496907
2864,1464.6464646464647,-2171.717171717172,0.0,2.504954715250101,2.8623654830192176
2865,1565.6565656565654,-2171.717171717172,0.0,2.382552059067692,2.739806607819127
2866,1666.666666666667,-2171.717171717172,0.0,2.2630883501482604,2.620182499725161
2867,1767.6767676767677,-2171.717171717172,0.0,2.1474328822493023,2.504360610251947
2868,1868.6868686868684,-2171.717171717172,0.0,2.03623485713903,2.392986172235255
2869,1969.69696969697,-2171.717171717172,0.0,1.9299458794787312,2.2865087674686775
2870,2070.7070707070707,-2171.717171717172,0.0,1.8288469236936256,2.1852054239837404
2871,2171.7171717171714,-2171.717171717172,0.0,1.7330765269457384,2.089212344802847
2872,2272.727272727273,-2171.717171717172,0.0,1.6426579553709908,1.9985489117167345
2873,2373.7373737373737,-2171.717171717172,0.0,1.5575239780147356,1.913145120294868
2874,2474.7474747474744,-2171.717171717172,0.0,1.4775385715295477,1.8328611871983074
2875,2575.757575757576,-2171.717171717172,0.0,1.402515358969348,1.7575072929358124
2876,2676.7676767676767,-2171.717171717172,0.0,1.332232889039148,1.6868585563575555
2877,2777.7777777777774,-2171.717171717172,0.0,1.266447031702469,1.6206660727238948
2878,2878.787878787879,-2171.717171717172,0.0,1.20490084351401,1.558668723540245
2879,2979.7979797979797,-2171.717171717172,0.0,1.1473322747988277,1.5005799919604654
2880,3080.8080808080813,-2171.717171717172,0.0,1.0934800750663063,1.4461435649861933
2881,3181.818181818182,-2171.717171717172,0.0,1.0430882193780613,1.3951386951115894
2882,3282.8282828282827,-2171.717171717172,0.0,0.9959091372927898,1.34728813353551
2883,3383.8383838383834,-2171.717171717172,0.0,0.9517059838761127,1.3023477617766988
2884,3484.848484848484,-2171.717171717172,0.0,0.9102541525805472,1.260082746881891
2885,3585.8585858585866,-2171.717171717172,0.0,0.8713421942962363,1.2202791637423234
2886,3686.8686868686873,-2171.717171717172,0.0,0.8347722761730553,1.1827279197185527
2887,3787.878787878788,-2171.717171717172,0.0,0.8003602879012464,1.1472419841424164
2888,3888.8888888888887,-2171.717171717172,0.0,0.7679356816295445,1.113639468011874
2889,3989.8989898989894,-2171.717171717172,0.0,0.7373411141083333,1.081779204170909
2890,4090.90909090909,-2171.717171717172,0.0,0.7084319454087252,1.0514858364704023
2891,4191.919191919193,-2171.717171717172,0.0,0.6810756371004719,1.0225843980099913
2892,4292.929292929293,-2171.717171717172,0.0,0.6551510836680934,0.9949639584833572
2893,4393.939393939394,-2171.717171717172,0.0,0.6305479036305924,0.9685033377713116
2894,4494.949494949495,-2171.717171717172,0.0,0.6071657111011235,0.9430878207301969
2895,4595.959595959595,-2171.717171717172,0.0,0.5849133838965986,0.9186086111338383
2896,4696.969696969696,-2171.717171717172,0.0,0.5637083406848075,0.8949642595044106
2897,4797.979797979799,-2171.717171717172,0.0,0.5434758367376752,0.8720585735958919
2898,4898.989898989899,-2171.717171717172,0.0,0.524148285496421,0.8498000382577642
2899,5000.0,-2171.717171717172,0.0,0.5056646112818637,0.8281010452611856
2900,-5000.0,-2070.7070707070707,0.0,-0.49119851946299087,0.0022916612188548235
2901,-4898.989898989899,-2070.7070707070707,0.0,-0.5442888056074823,-0.05736009043314361
2902,-4797.979797979798,-2070.7070707070707,0.0,-0.6009651004553647,-0.12034929848925263
2903,-4696.969696969697,-2070.7070707070707,0.0,-0.6608299307605502,-0.18628874924970523
2904,-4595.959595959596,-2070.7070707070707,0.0,-0.7232281076857094,-0.2545275613715376
