       G147
      3800.00    3863.792   1.01605
      3900.00    3965.397   1.01599
      4000.00    4066.996   1.01593
      4100.00    4168.589   1.01587
88888
       G843
      1700.00    1726.645   1.01593
      1800.00    1828.238   1.01600
      1900.00    1929.838   1.01607
      2000.00    2031.445   1.01616
      2100.00    2133.061   1.01625
      2200.00    2234.686   1.01635
      2300.00    2336.321   1.01644
      2400.00    2437.965   1.01652
      2500.00    2539.617   1.01662
      2600.00    2641.279   1.01670
      2700.00    2742.949   1.01679
      2800.00    2844.628   1.01688
      2900.00    2946.316   1.01699
      3000.00    3048.015   1.01710
      3100.00    3149.725   1.01720
      3200.00    3251.445   1.01730
      3300.00    3353.175   1.01740
      3400.00    3454.915   1.01750
      3500.00    3556.665   1.01759
      3600.00    3658.424   1.01766
      3700.00    3760.190   1.01771
      3800.00    3861.961   1.01776
      3900.00    3963.737   1.01779
      4000.00    4065.516   1.01780
      4100.00    4167.296   1.01781
88888
99999
       G793
      1700.00    1710.713   1.00679
      1800.00    1811.392   1.00683
      1900.00    1912.075   1.00687
      2000.00    2012.762   1.00688
      2100.00    2113.450   1.00691
      2200.00    2214.141   1.00694
      2300.00    2314.835   1.00698
      2400.00    2415.533   1.00703
      2500.00    2516.236   1.00708
      2600.00    2616.944   1.00713
      2700.00    2717.657   1.00718
      2800.00    2818.375   1.00721
      2900.00    2919.096   1.00722
      3000.00    3019.818   1.00725
      3100.00    3120.543   1.00728
      3200.00    3221.271   1.00731
      3300.00    3322.002   1.00732
      3400.00    3422.734   1.00735
      3500.00    3523.469   1.00737
      3600.00    3624.206   1.00737
      3700.00    3724.943   1.00736
      3800.00    3825.679   1.00735
      3900.00    3926.414   1.00734
      4000.00    4027.148   1.00733
88888
       G818
      1700.00    1735.540   1.02088
      1800.00    1837.628   1.02094 
      1900.00    1939.722   1.02100 
      2000.00    2041.822   1.02107
      2100.00    2143.929   1.02112
      2200.00    2246.041   1.02120
      2300.00    2348.161   1.02127
      2400.00    2450.288   1.02134
      2500.00    2552.422   1.02142
      2600.00    2654.564   1.02151
      2700.00    2756.715   1.02159
      2800.00    2858.874   1.02167
      2900.00    2961.041   1.02172
      3000.00    3063.213   1.02177
      3100.00    3165.390   1.02182
      3200.00    3267.572   1.02185
      3300.00    3369.757   1.02188
      3400.00    3471.945   1.02191
      3500.00    3574.136   1.02195      
      3600.00    3676.332   1.02198
      3700.00    3778.529   1.02202
      3800.00    3880.731   1.02207
      3900.00    3982.938   1.02211
      4000.00    4085.149   1.02216
88888
       G196 
      2100.00    2194.242   1.04625
      2200.00    2298.867   1.04640
      2300.00    2403.507   1.04656
      2400.00    2508.163   1.04670
      2500.00    2612.833   1.04685
      2600.00    2717.518   1.04698
      2700.00    2822.216   1.04709
      2800.00    2926.925   1.04720
      2900.00    3031.645   1.04735
      3000.00    3136.375   1.04738
      3100.00    3241.113   1.04745
      3200.00    3345.858   1.04751
      3300.00    3450.609   1.04758
      3400.00    3555.367   1.04764
      3500.00    3660.131   1.04770      
      3600.00    3764.901   1.04774
      3700.00    3869.675   1.04776
