Line,Point,latitude,longitude,elevation,gravbg,X,Y,Terrain,absgrav,C_bb,normalgrav,zhongjian,guance,jindigai,grav1,freeair,gravbg1,C_gravbg1,cc_bb,_Distance
2,2054,24.39462,102.55147,1638.681,-81.962,251547.729850565,2701246.91614049,1.08100673102778,978494.786,-80.8831802898507,978914.087,337.334,-81.967,0.005,-81.962,86.3951417425454,-98.4173109257156,-97.3363041946878,-97.3313041946878,37682.6371187646
2,2055,24.39402,102.55329,1637.808,-81.362,251731.285374014,2701177.15689769,1.09590662977569,978495.533,-80.2679533994853,978914.046,337.146,-81.367,0.005,-81.362,86.9134728934745,-97.801026331648,-96.7051197018723,-96.7001197018723,37879.0015303679
2,2056,24.39347,102.55491,1637.127,-80.672,251894.640172063,2701113.29968653,1.10750026984112,978496.335,-79.5665855469296,978914.008,337,-80.673,0.001,-80.672,87.5426591958869,-97.0954292296877,-95.9879289598466,-95.9869289598466,38054.3940429302
2,2057,24.3929,102.55665,1636.627,-79.821,252070.137303993,2701047.0132584,1.11663892296411,978497.256,-78.7060904606336,978913.97,336.893,-79.821,0,-79.821,88.3480585341736,-96.2339277573803,-95.1172888344161,-95.1172888344161,38241.9923741327
2,2058,24.39232,102.55841,1636.478,-79.038,252247.646402005,2700979.58512114,1.1467030395763,978498.026,-77.8940340950037,978913.93,336.861,-79.043,0.005,-79.038,89.1114532740195,-95.4538145052401,-94.3071114656638,-94.3021114656638,38431.8766377536
2,2059,24.39179,102.56002,1636.509,-78.704,252410.029310898,2700917.96876351,1.16581397297379,978498.315,-77.5409271817981,978913.894,336.867,-78.712,0.008,-78.704,89.4460002376008,-95.122745824103,-93.9569318511292,-93.9489318511292,38605.5567593227
2,2060,24.39117,102.56185,1637.359,-78.169,252594.568461662,2700845.98708835,1.18559562373115,978498.633,-76.9881703172794,978913.853,337.05,-78.17,0.001,-78.169,90.0683964766861,-94.5957230148271,-93.410127391096,-93.409127391096,38803.6377016755
2,2061,24.39058,102.56366,1638.499,-77.462,252777.137668052,2700777.36854477,1.20883400755975,978499.046,-76.2613243963027,978913.812,337.295,-77.471,0.009,-77.462,90.8732482163654,-93.9187830996928,-92.7099490921331,-92.7009490921331,38998.6762097824
2,2062,24.38971,102.56505,1639.388,-77.155,252916.532450291,2700678.46890558,1.22063495785426,978499.102,-75.9429556596382,978913.753,337.486,-77.166,0.011,-77.155,91.262648907952,-93.6291305119471,-92.4084955540928,-92.3974955540928,39169.5915219929
2,2063,24.38721,102.56536,1641.603,-77.171,252943.133800221,2700400.84362478,1.17008090307527,978498.301,-76.0136970338978,978913.584,337.961,-77.322,0.151,-77.171,91.3148896019644,-93.8254160980848,-92.6553351950095,-92.5043351950095,39448.4883279184
2,2064,24.38684,102.56833,1651.845,-76.392,253243.883744285,2700354.54757446,1.22951384309598,978497.003,-75.1909998298493,978913.559,340.161,-76.394,0.002,-76.392,93.2026444095301,-93.0867850073491,-91.8572711642531,-91.8552711642531,39752.7807089115
2,2065,24.38646,102.57005,1651.111,-75.955,253417.734217641,2700309.37242152,1.26873349789002,978497.527,-74.7219503447073,978913.532,340.004,-76.002,0.047,-75.955,93.5259279963875,-92.6811510956134,-91.4124175977234,-91.3654175977234,39932.4047093377
2,2066,24.38637,102.5724,1656.318,-75.881,253656.096570215,2700295.2203139,1.33809013179746,978496.518,-74.5869941774728,978913.526,341.122,-75.886,0.005,-75.881,94.1298962048129,-92.6613680353245,-91.3232779035271,-91.3182779035271,40171.1868135139
2,2067,24.38585,102.57456,1661.257,-75.516,253874.339575935,2700233.75326811,1.41463449542903,978495.783,-74.1638843204141,978913.492,342.184,-75.525,0.009,-75.516,94.9543470173468,-92.391017120948,-90.9763826255189,-90.9673826255189,40397.9205941106
2,2068,24.38569,102.57667,1665.342,-74.629,254088.206031752,2700212.27669626,1.49779338736582,978495.784,-73.2097634335543,978913.48,343.062,-74.634,0.005,-74.629,96.2268216159656,-91.5768203114761,-90.0790269241103,-90.0740269241103,40612.8626887828
3,3001,24.4084,102.45444,1797.764,-70.442,241727.042333672,2702951.62093174,3.15023917346686,978472.684,-68.9744987441161,978915.022,371.626,-70.712,0.27,-70.442,112.449755122877,-90.2033429065976,-87.0531037331308,-86.7831037331308,53273.920101622
3,3002,24.40737,102.45595,1783.683,-71.111,241878.201346063,2702834.64569095,3.0458305181726,978474.925,-69.6217389877195,978914.952,368.58,-71.447,0.336,-71.111,110.415373152716,-90.6593063069919,-87.6134757888193,-87.2774757888193,53465.054227267
3,3003,24.40638,102.45683,1775.236,-71.317,241965.502354602,2702723.27911355,2.92245134297822,978476.729,-69.796398166845,978914.885,366.754,-71.402,0.085,-71.317,109.679902136994,-90.4478383776593,-87.525387034681,-87.440387034681,53606.5603425173
3,3004,24.40566,102.4582,1780.374,-70.76,242103.086596264,2702640.92642811,2.62468710128892,978475.495,-69.2193910711372,978914.836,367.865,-71.477,0.717,-70.76,110.080368482198,-90.6233660776971,-87.9986789764081,-87.2816789764081,53766.9080532995
3,3005,24.40536,102.45982,1791.32,-70.885,242266.899657931,2702604.66087772,2.42329760938106,978473.308,-69.3469039705255,978914.816,370.232,-71.276,0.391,-70.885,111.291635020011,-90.6391358355247,-88.2158382261436,-87.8248382261436,53934.6874004122
3,3006,24.40657,102.46185,1801.444,-71.527,242475.392088469,2702734.99603625,2.84385257420918,978470.731,-70.0873684306831,978914.898,372.423,-71.744,0.217,-71.527,111.756681732674,-91.3089049267308,-88.4650523525216,-88.2480523525216,54180.5661248714
3,3007,24.40437,102.46291,1813.772,-69.725,242578.511970339,2702489.18879583,1.84026272252419,978469.84,-68.2618841161706,978914.748,375.092,-69.816,0.091,-69.725,114.819467664372,-89.6278867457659,-87.7876240232417,-87.6966240232417,54447.1273926555
3,3008,24.40338,102.46419,1806.07,-69.894,242706.419329533,2702377.08436501,1.85131768174015,978471.112,-68.4190412275139,978914.681,373.424,-70.145,0.251,-69.894,113.781894483614,-89.8022036313994,-87.9508859496593,-87.6998859496593,54617.2088318108
3,3009,24.40273,102.46516,1802.998,-69.717,242803.553668663,2702303.24059334,1.80530546780875,978471.78,-68.2486877892993,978914.637,372.759,-70.098,0.381,-69.717,113.546029479155,-89.6937407384972,-87.8884352706884,-87.5074352706884,54739.2251522427
3,3010,24.40257,102.46599,1802.214,-69.541,242887.472284808,2702283.96644499,1.67982893109768,978472.25,-68.1167087799725,978914.626,372.59,-69.787,0.246,-69.541,113.7849557804,-89.3669380229392,-87.6871090918415,-87.4411090918416,54825.3287348074
3,3011,24.40477,102.46924,1802.262,-68.703,243221.791808911,2702521.77515441,1.84550398211602,978473.44,-67.2454646860726,978914.776,372.6,-68.736,0.033,-68.703,114.840362191445,-88.3169120610762,-86.4714080789601,-86.4384080789601,55235.600018806
3,3012,24.40286,102.47019,1782.808,-70.864,243314.348176977,2702308.32056381,1.77815455707943,978475.157,-69.4521890585039,978914.646,368.391,-71.098,0.234,-70.864,110.683647928023,-90.2929427414275,-88.5147881843481,-88.2807881843481,55468.257585883
3,3013,24.40183,102.47136,1779.702,-71.039,243431.016852044,2702191.99382752,1.76783559619602,978475.765,-69.6526847096386,978914.576,367.719,-71.091,0.052,-71.039,110.403095174621,-90.2253056336972,-88.4574700375012,-88.4054700375012,55633.0103986587
3,3014,24.40155,102.47259,1776.987,-71.583,243555.293235239,2702158.68300519,1.74999149034353,978475.835,-70.2384213140083,978914.557,367.133,-71.589,0.006,-71.583,109.65427121416,-90.6697662427026,-88.9197747523591,-88.9137747523591,55761.6736424568
3,3015,24.4013,102.47415,1773.103,-72.154,243713.125087344,2702128.0879092,1.83825937036103,978476.067,-70.8604634013412,978914.54,366.293,-72.18,0.026,-72.154,108.704661158085,-91.1839539215711,-89.3456945512101,-89.3196945512101,55922.4435197283
3,3016,24.40083,102.47583,1777.576,-72.417,243882.693159745,2702072.88928943,2.07894611050184,978474.827,-71.2117940316403,978914.508,367.26,-72.421,0.004,-72.417,108.876927112609,-91.5131401697365,-89.4341940592347,-89.4301940592347,56100.7696782174
3,3017,24.40225,102.47841,1803.775,-71.413,244147.422318647,2702225.50706072,1.65849454698857,978470.253,-70.2163673183484,978914.604,372.927,-71.424,0.011,-71.413,112.291405107134,-91.0354564138359,-89.3769618668473,-89.3659618668473,56406.3408019949
3,3018,24.40122,102.47953,1811.8,-71.093,244259.02300991,2702109.28020082,1.78565238039808,978468.424,-69.935485791559,978914.535,374.665,-71.446,0.353,-71.093,113.008833121189,-91.2174990530578,-89.4318466726597,-89.0788466726597,56567.4724166862
3,3019,24.39983,102.4804,1822.755,-71.555,244344.525577245,2701953.61542799,1.87404198897815,978465.82,-70.4315014662975,978914.44,377.038,-71.582,0.027,-71.555,113.87989074791,-91.5742436092749,-89.7002016202968,-89.6732016202968,56745.073685043
3,3020,24.39977,102.48174,1823.599,-72.116,244480.413344414,2701944.49366001,1.67092352401204,978465.013,-70.9779859286526,978914.436,377.221,-72.202,0.086,-72.116,113.337420002787,-92.2113037314263,-90.5403802074143,-90.4543802074143,56881.2672675543
3,3021,24.39878,102.48309,1816.996,-71.76,244615.444455303,2701832.27935328,2.04783697152777,978466.473,-70.6162031356633,978914.369,375.79,-72.106,0.346,-71.76,112.826984341055,-91.9817096344262,-89.9338726628985,-89.5878726628984,57056.8390521401
3,3022,24.39834,102.48465,1809.833,-71.94,244772.898946231,2701780.63827994,2.1603283767309,978467.963,-70.7817424384189,978914.339,374.239,-72.137,0.197,-71.94,112.13638774941,-91.8694798881454,-89.7091515114145,-89.5121515114145,57222.5457724916
3,3023,24.39705,102.48597,1776.881,-76.572,244904.285772798,2701635.23228551,2.07145405001851,978469.761,-75.4191412779816,978914.062,367.11,-77.191,0.619,-76.572,103.853122664243,-96.4590311230318,-94.3875770730133,-93.7685770730133,57418.51873341
3,30231,24.39426,102.48462,1799.13,-67.506,244761.648633661,2701328.49212038,2.14121349643814,978474.751,-66.4282254745609,978914.252,371.922,-67.579,0.073,-67.506,115.898502711898,-86.9077088964686,-84.7664954000304,-84.6934954000304,57756.8009859249
3,3024,24.39341,102.4858,1769.047,-71.993,244879.713933274,2701232.11092761,1.74398017316178,978476.114,-70.9045522885034,978914.004,365.416,-72.474,0.481,-71.993,108.03571695189,-91.3981811933737,-89.6542010202119,-89.1732010202119,57909.210792997
3,3025,24.39305,102.4876,1762.612,-72.658,245061.697724782,2701188.89872568,1.47162321782202,978477.012,-71.5556463083719,978913.98,364.026,-72.942,0.284,-72.658,106.97234214963,-91.7401076348063,-90.2684844169843,-89.9844844169842,58096.2546241353
3,3026,24.39294,102.48905,1761.827,-73.203,245208.657732178,2701174.04069028,1.44314391346901,978476.543,-72.0881173602468,978913.972,363.856,-73.573,0.37,-73.203,106.268562153554,-92.3558767724746,-90.9127328590056,-90.5427328590056,58243.9638147432
3,3027,24.39228,102.4903,1755.383,-73.551,245334.213627722,2701098.59335914,1.43919655274472,978477.912,-72.4434534979442,978913.928,362.465,-73.551,0,-73.551,105.693776183019,-92.2081724909046,-90.7689759381599,-90.7689759381599,58390.4444710811
3,3028,24.39158,102.49156,1738.436,-74.142,245460.705641635,2701018.69557919,1.40212331536141,978480.925,-73.0227753405256,978913.88,358.806,-74.149,0.007,-74.142,103.524520987616,-92.4772193488878,-91.0750960335264,-91.0680960335264,58540.0569198434
3,3029,24.39128,102.49305,1734.29,-74.675,245611.346870672,2700982.71019331,1.3821296483376,978481.113,-73.5204994513995,978913.86,357.912,-74.835,0.16,-74.675,102.453447894526,-93.0833849815894,-91.7012553332518,-91.5412553332518,58694.9366405404
3,3030,24.39112,102.49453,1727.425,-74.982,245761.254041468,2700962.26145869,1.37327184104308,978482.424,-73.8165261959342,978913.849,356.431,-74.994,0.012,-74.982,101.656798103459,-93.1102084093889,-91.7369365683458,-91.7249365683458,58846.2320819904
3,3031,24.39223,102.49653,1706.07,-75.332,245966.485742574,2701081.61909273,1.35610900328751,978486.669,-74.0950559802127,978913.924,351.828,-75.428,0.096,-75.332,99.2363760415238,-93.1357142258396,-91.7796052225521,-91.6836052225521,59083.6479532839
3,3032,24.39102,102.4981,1696.712,-76.226,246123.427411947,2700944.63472808,1.29675807565272,978487.723,-75.0218152053839,978913.842,349.812,-76.307,0.081,-76.226,97.4846777214685,-93.8378318853967,-92.5410738097439,-92.4600738097439,59291.9635881783
3,3033,24.39041,102.49929,1688.907,-76.802,246242.999142982,2700874.84766318,1.29104319065833,978488.832,-75.6109382764877,978913.801,348.132,-76.837,0.035,-76.802,96.2264957430988,-94.2205683823158,-92.9295251916574,-92.8945251916575,59430.410810219
3,3034,24.38946,102.50051,1682.458,-78.24,246364.937902378,2700767.32370952,1.26144106240443,978488.75,-77.0680156880187,978913.736,346.744,-78.242,0.002,-78.24,94.2188492696749,-95.5048322361179,-94.2433911737134,-94.2413911737135,59592.985290546
3,3035,24.38848,102.50166,1675.719,-80.135,246479.713120083,2700656.60402593,1.23247067204384,978488.24,-78.9811660882467,978913.67,345.294,-80.136,0.001,-80.135,91.6957444841266,-97.2719938324927,-96.0395231604488,-96.0385231604488,59752.460050094
3,3036,24.3874,102.50294,1670.708,-82.635,246607.486578135,2700534.56457122,1.20969124796031,978486.744,-81.50308985317,978913.597,344.216,-82.636,0.001,-82.635,88.7266793970041,-99.6789322648588,-98.4692410168985,-98.4682410168985,59929.1509810689
3,3037,24.38675,102.50418,1662.547,-84.785,246732.059624666,2700460.2575219,1.21334000140175,978486.303,-83.6524307452232,978913.552,342.461,-84.788,0.003,-84.785,85.8113477090938,-101.678737102301,-100.465397100899,-100.462397100899,60074.202632216
3,3038,24.38752,102.50597,1653.44,-86.307,246915.294126258,2700542.32950903,1.22690357993031,978486.793,-85.1615973302531,978913.605,340.504,-86.308,0.001,-86.307,83.4386982924289,-103.029679074497,-101.802775494566,-101.801775494566,60274.9778638692
3,3039,24.38734,102.5077,1643.827,-87.745,247090.54353501,2700519.2224908,1.22833840612419,978487.403,-86.5916416185745,978913.592,338.439,-87.75,0.005,-87.745,81.0943829983332,-104.29545558526,-103.067117179136,-103.062117179136,60451.7440641439
3,3040,24.38683,102.50895,1637.342,-88.539,247216.412623625,2700460.41822505,1.21857154145426,978487.97,-87.3811577259472,978913.558,337.046,-88.541,0.002,-88.539,79.6947553898577,-104.967456189453,-103.748884647999,-103.746884647999,60590.6719920015
4,4018,24.35616,102.46611,1614.095,-70.858,242805.689367554,2697139.91332297,2.85384592730412,978508.302,-69.8334502099192,978911.477,332.058,-71.117,0.259,-70.858,94.9336258441593,-87.1199897327959,-84.2661438054918,-84.0071438054918,66111.5625403104
4,4019,24.3546,102.46699,1614.587,-70.488,242891.885504011,2696965.38154914,2.64712045107785,978508.44,-69.4889761511156,978911.371,332.164,-70.768,0.28,-70.488,95.3292406144043,-86.7795870674821,-84.1324666164042,-83.8524666164042,66306.2189401951
4,4020,24.35537,102.4688,1614.817,-70.686,243077.221242272,2697047.37224774,2.19797117734673,978508.447,-69.6813140995864,978911.423,332.213,-70.763,0.077,-70.686,95.3550036724766,-86.7796346399443,-84.5816634625976,-84.5046634625976,66508.8807534039
4,4021,24.35645,102.47058,1615.649,-71.28,243260.134554866,2697163.77923175,2.41099241329457,978507.239,-70.3105835786894,978911.496,332.391,-71.866,0.586,-71.28,94.3305182081353,-87.8974867699278,-85.4864943566332,-84.9004943566332,66725.6937277622
4,4022,24.35636,102.47326,1616.259,-70.918,243532.064591122,2697148.84929771,2.12800418947391,978507.689,-69.9302092393903,978911.49,332.522,-71.279,0.361,-70.918,94.974864972652,-87.3215935310656,-85.1935893415917,-84.8325893415917,66998.0333090723
4,4023,24.35746,102.47647,1620.523,-71.766,243860.205046534,2697264.83851762,1.71599793866779,978506.209,-70.8193497750224,978911.565,333.437,-71.919,0.153,-71.766,94.7361224381878,-88.0388302766327,-86.3228323379649,-86.1698323379649,67346.0701715064
4,4024,24.35533,102.47665,1616.289,-71.145,243874.190361751,2697028.4306331,1.66267858502413,978507.61,-70.1534600729507,978911.42,332.529,-71.282,0.137,-71.145,94.9749694316151,-87.3248555279013,-85.6621769428772,-85.5251769428772,67582.8913633408
4,4025,24.35458,102.47792,1617.925,-70.862,244001.629597838,2696942.96250613,1.66682948481844,978507.047,-69.8924536906547,978911.37,332.88,-71.443,0.581,-70.862,94.9676902544138,-87.5157234338336,-85.8488939490152,-85.2678939490152,67736.3369876618
4,4026,24.35424,102.47958,1620.064,-70.922,244169.494174114,2696902.21854271,1.45475516842853,978506.462,-69.9432819149069,978911.346,333.338,-71.546,0.624,-70.922,95.0658322326758,-87.6576130797802,-86.2028579113516,-85.5788579113516,67909.0754793862
4,4027,24.35217,102.48069,1621.529,-70.591,244278.036016651,2696670.74803118,1.59443182791237,978506.432,-69.5927050070584,978911.206,333.653,-71.121,0.53,-70.591,95.6282852501402,-87.2595555483964,-85.665123720484,-85.135123720484,68164.7313599958
4,4028,24.35235,102.48195,1620.33,-70.911,244406.334540995,2696688.3774796,1.26706864940318,978506.331,-69.9349684499947,978911.218,333.395,-71.492,0.581,-70.911,95.1450737942772,-87.608220759198,-86.3411521097948,-85.7601521097948,68294.2354479637
4,4029,24.35085,102.48362,1616.871,-72.115,244572.888488295,2696519.05379547,1.27693728977548,978506.226,-71.0603324888339,978911.117,332.653,-72.237,0.122,-72.115,94.0743452621145,-88.2907903900662,-87.0138531002908,-86.8918531002908,68531.7448738138
4,4030,24.34954,102.48464,1618.484,-74.035,244673.82742693,2696371.98602679,1.16212902046278,978503.768,-72.9801866635344,978911.028,332.999,-74.261,0.226,-74.035,92.2029291636162,-90.3432134944084,-89.1810844739456,-88.9550844739456,68710.1197541009
4,4031,24.34861,102.48613,1618.124,-75.969,244823.254743643,2696266.17182305,1.09117473094556,978502.074,-74.9306825053747,978910.965,332.922,-75.969,0,-75.969,90.4608868228208,-92.0448575301542,-90.9536827992087,-90.9536827992087,68893.2185490002
4,4032,24.34787,102.48742,1617.423,-77.189,244952.757123118,2696181.78505493,1.05630439393736,978500.954,-76.163079277067,978910.915,332.772,-77.189,0,-77.189,89.1747303201286,-93.2523494021962,-92.1960450082588,-92.1960450082588,69047.7888984286
4,4033,24.34714,102.48873,1617.664,-77.944,245084.311841819,2696098.47122947,1.03396351268477,978500.098,-76.9285347225771,978910.865,332.824,-77.944,0,-77.944,88.4425921661178,-94.0115319687544,-92.9775684560696,-92.9775684560696,69203.5060700137
4,4034,24.34614,102.49051,1618.167,-78.806,245263.051754682,2695984.37156804,0.979228285452526,978499.06,-77.8376302963833,978910.798,332.931,-78.806,0,-78.806,87.6276089567605,-94.8829604914782,-93.9037322060256,-93.9037322060256,69415.5595754969
4,4035,24.3453,102.49196,1618.743,-79.412,245408.605715204,2695888.61268541,0.93658959638214,978498.274,-78.4826434279602,978910.741,333.055,-79.412,0,-79.412,87.0763047618336,-95.4989016760811,-94.562312079699,-94.562312079699,69589.7885025627
4,4036,24.34437,102.49363,1619.948,-79.858,245576.320964538,2695782.47744676,0.899223552996807,978497.502,-78.9637456497126,978910.678,333.314,-79.862,0.004,-79.858,86.7392069303791,-95.9712203147075,-95.0719967617107,-95.0679967617107,69788.2654376006
4,4037,24.34358,102.4949,1619.419,-80.528,245703.701099441,2695692.59342875,0.875708478658191,978496.896,-79.6557516188698,978910.624,333.2,-80.528,0,-80.528,86.0235117238513,-96.6275530299574,-95.7518445512992,-95.7518445512992,69944.1655192595
4,4038,24.34305,102.49665,1619.686,-80.85,245880.343153188,2695630.64867477,0.843419304172555,978496.48,-80.0086944002152,978910.588,333.257,-80.85,0,-80.85,85.725833468559,-96.9551930020543,-96.1117736978818,-96.1117736978818,70131.3541078488
4,4039,24.34142,102.49748,1619.397,-80.926,245961.369838761,2695448.47338616,0.832303533369415,978496.356,-80.0961897203138,978910.478,333.195,-80.926,0,-80.926,85.6231368308665,-97.0254589406327,-96.1931554072632,-96.1931554072632,70330.7360517558
71,7101,24.41791,102.54176,1644.784,-90.613,250607.956589996,2703845.60207603,1.42690734009824,978486.411,-89.1893390499239,978915.668,338.644,-90.613,0,-90.613,78.321708982118,-107.175507124014,-105.748599783915,-105.748599783915,79927.7428075702
71,7102,24.41832,102.54,1644.719,-91.012,250430.156364679,2703894.21365893,1.45377542847442,978486.054,-89.5614404264284,978915.696,338.63,-91.012,0,-91.012,77.9167940294666,-107.573129210363,-106.119353781888,-106.119353781888,80112.0686226754
71,7103,24.4188,102.53791,1644.642,-91.428,250219.006370041,2703951.18101135,1.49162761654046,978485.687,-89.9392223273034,978915.729,338.614,-91.428,0,-91.428,77.4934195410917,-107.987864452668,-106.496236836128,-106.496236836128,80330.7684157196
71,7104,24.41936,102.53555,1644.644,-91.672,249980.615793631,2704017.50567493,1.53288818987784,978485.481,-90.1411881985132,978915.767,338.614,-91.672,0,-91.672,77.249988098082,-108.231520351053,-106.698632161175,-106.698632161175,80578.2134155081
71,7105,24.41978,102.53357,1644.934,-91.649,249780.513229239,2704067.63143812,1.58878494787289,978485.47,-90.0629879183876,978915.796,338.676,-91.649,0,-91.649,77.2999440336548,-108.214102044396,-106.625317096524,-106.625317096524,80784.4987237873
71,7106,24.42028,102.53163,1645.07,-91.527,249584.629035459,2704126.55433813,1.65601399285039,978485.597,-89.8746456101739,978915.83,338.706,-91.527,0,-91.527,77.4349401052206,-108.094365009783,-106.438351016932,-106.438351016932,80989.0531799051
71,7107,24.42077,102.52953,1645.598,-90.977,249372.489710781,2704184.66141439,1.74707382202898,978486.067,-89.2363573626567,978915.863,338.819,-90.977,0,-90.977,78.0345847643574,-107.553961043585,-105.806887221556,-105.806887221556,81209.0066417694
71,7108,24.42128,102.52732,1646.493,-90.173,249149.228674858,2704245.18777317,1.86692723431983,978486.713,-88.3203512714613,978915.898,339.011,-90.173,0,-90.173,78.9221246841189,-106.766838103874,-104.899910869554,-104.899910869554,81440.326615548
71,7109,24.42167,102.52569,1647.42,-89.602,248984.589463079,2704291.36635956,1.95958667341925,978487.112,-87.664325273447,978915.924,339.21,-89.602,0,-89.602,79.5806930757084,-106.212276410037,-104.252689736617,-104.252689736617,81611.3193987176
71,7110,24.42205,102.5241,1650.497,-88.561,248823.990490656,2704336.36608261,2.06577505650058,978487.517,-86.5268862264416,978915.95,339.871,-88.561,0,-88.561,80.9094220524983,-105.228773422955,-103.162998366454,-103.162998366454,81778.1037055879
71,7111,24.42246,102.52197,1657.582,-86.651,248608.653360329,2704385.67311635,2.23695432605468,978487.933,-84.470616124578,978915.978,341.394,-86.651,0,-86.651,83.4839649668031,-103.449111185882,-101.212156859827,-101.212156859827,81999.0137851994
71,7112,24.42314,102.52012,1659.938,-84.616,248422.267254405,2704464.39938336,2.44991541209544,978489.507,-82.2734838231484,978916.024,341.9,-84.616,0,-84.616,85.738809964325,-101.45858287008,-99.0086674579846,-99.0086674579846,82201.3442218576
71,7113,24.4237,102.51848,1662.348,-83.051,248256.95503735,2704529.44656624,2.70383402477321,978490.593,-80.549831388895,978916.062,342.418,-83.051,0,-83.051,87.5304726310853,-99.9372910116449,-97.2334569868717,-97.2334569868717,82378.9934974224
71,7114,24.42428,102.51662,1665.368,-82.058,248069.35887785,2704597.11282153,3.09451282100164,978490.976,-79.379712756802,978916.101,343.068,-82.058,0,-82.058,88.8060191097943,-99.00054364933,-95.9060308283284,-95.9060308283284,82578.4202788847
4,4017,24.35773,102.46533,1612.84,-71.512,242729.669164043,2697315.36881448,2.97412006652704,978508.282,-70.4752975459116,978911.583,331.789,-71.512,0,-71.512,94.4198690867356,-87.4929097164872,-84.5187896499601,-84.5187896499601,91608.1534988619
4,4016,24.3608,102.46472,1611.801,-72.195,242673.947901589,2697656.76125161,2.9855357616601,978508.03,-71.1156835626538,978911.791,331.566,-72.195,0,-72.195,93.6390324438863,-88.1571485601173,-85.1716127984572,-85.1716127984572,91954.0633935107
4,4015,24.36208,102.46347,1610.699,-71.97,242549.626457992,2697800.9478989,3.18417612730561,978508.578,-70.8034036727054,978911.878,331.33,-71.97,0,-71.97,93.7601450781048,-87.9123671597866,-84.728191032481,-84.728191032481,92144.4461936708
4,4014,24.36227,102.46174,1610.443,-70.833,242374.36438934,2697825.21732909,2.98383364706295,978509.094,-69.6169753445642,978911.891,331.275,-71.522,0.689,-70.833,94.1842576728413,-87.4595255711441,-84.4756919240812,-83.7866919240812,92321.3806390157
4,4013,24.36359,102.46033,1609.977,-71.355,242233.883890612,2697974.13766795,3.08290653438754,978509.069,-70.0637414065912,978911.981,331.175,-71.737,0.382,-71.355,93.9259203047941,-87.6655671724572,-84.5826606380697,-84.2006606380697,92526.1049361765
4,4012,24.36456,102.45874,1610.023,-71.647,242074.421068791,2698084.60213147,3.40619429375343,978509.188,-70.2790417571795,978912.046,331.185,-71.674,0.027,-71.647,93.9933212201032,-87.6033286185041,-84.1971343247506,-84.1701343247506,92720.0915059293
4,4011,24.36585,102.45778,1610.608,-71.593,241979.572751103,2698229.36401324,3.06869949096933,978509.231,-70.1337323757422,978912.134,331.31,-71.593,0,-71.593,94.1293469366983,-87.5329534221553,-84.464253931186,-84.464253931186,92893.1585616674
4,4010,24.36578,102.45598,1608.863,-72.07,241796.681163425,2698224.95429191,3.23604671006392,978508.927,-70.6413256171804,978912.129,330.936,-72.266,0.196,-72.07,93.2915952275883,-88.1748754703345,-84.9388287602706,-84.7428287602706,93076.1033032855
4,4009,24.3666,102.45385,1608.615,-71.849,241582.09479705,2698319.80476925,3.38063011910115,978508.458,-70.3226901087889,978912.185,330.883,-72.844,0.995,-71.849,92.6904397086934,-88.7481995201464,-85.3675694010452,-84.3725694010452,93310.7177139371
4,4007,24.36525,102.45003,1606.346,-71.569,241191.512128524,2698177.29787628,4.06720939188702,978509.363,-70.2057297185658,978912.093,330.396,-72.334,0.765,-71.569,92.98681026001,-88.1971905607714,-84.1299811688844,-83.3649811688844,93726.485720758
4,4006,24.36391,102.44802,1606.96,-72.665,240984.709355509,2698032.52938101,3.69029389786212,978507.867,-71.5197897578925,978912.002,330.528,-73.607,0.942,-72.665,91.7711809874497,-89.4817261376711,-85.791432239809,-84.849432239809,93978.9244344073
4,4005,24.36279,102.44605,1607.513,-71.803,240782.412086658,2697912.07263951,4.58917575747208,978509.058,-70.612766243205,978911.927,330.647,-72.222,0.419,-71.803,93.2088017897444,-88.1061656804329,-83.5169899229608,-83.0979899229608,94214.3687198722
4,4004,24.36319,102.44388,1607.028,-72.012,240562.907352348,2697960.4625392,4.35886480124128,978508.736,-70.8241660140109,978911.953,330.543,-72.675,0.663,-72.012,92.710001882253,-88.5505364857927,-84.1916716845514,-83.5286716845514,94439.1439648972
4,4003,24.36384,102.44207,1606.817,-72.741,240380.465242744,2698035.89126647,4.13292055218491,978508.096,-71.5153387211977,978911.998,330.497,-73.404,0.663,-72.741,91.9607997870389,-89.2760591122687,-85.1431385600837,-84.4801385600837,94636.5638632248
4,4002,24.36387,102.44008,1606.041,-72.277,240178.48213754,2698042.94138307,4.08045046049829,978508.872,-70.8835721308657,978912,330.331,-72.797,0.52,-72.277,92.4952944233452,-88.6544773901182,-84.57402692962,-84.05402692962,94838.6699713266
4,4001,24.36319,102.43781,1606.554,-71.329,239946.617835127,2697971.82564974,4.04046766711949,978509.512,-69.7953419935031,978911.954,330.441,-72.001,0.672,-71.329,93.3397273782074,-87.8676161623014,-83.827148495182,-83.155148495182,95081.1952324033
7,7001,24.42297,102.54498,1651.12,-89.46,250944.666932862,2704400.60948464,1.52032196331898,978486.547,-87.9418393433431,978916.012,340.005,-89.46,0,-89.46,80.0691623212965,-106.138930313581,-104.618608350262,-104.618608350262,107820.361043083
7,7003,24.42305,102.54133,1650.394,-90.497,250574.432482316,2704416.04694909,1.53411474609264,978485.672,-88.9651298675487,978916.018,339.849,-90.497,0,-90.497,78.9646854514235,-107.161954086277,-105.627839340185,-105.627839340185,108190.91719764
